location,date,year,month_num,month_name,day_num,precipitation,temp_max,temp_min,wind,weather
Seattle,"December 11, 2012",2012,12,December,11,3,7.8,5.6,4.5,rain
Seattle,"December 12, 2012",2012,12,December,12,8.1,6.7,4.4,2,rain
Seattle,"December 13, 2012",2012,12,December,13,2.3,7.2,3.3,2.8,rain
Seattle,"December 14, 2012",2012,12,December,14,7.9,6.1,1.1,1.7,rain
Seattle,"December 15, 2012",2012,12,December,15,5.3,4.4,0.6,5.1,snow
Seattle,"December 16, 2012",2012,12,December,16,22.6,6.7,3.3,5.5,snow
Seattle,"December 17, 2012",2012,12,December,17,2,8.3,1.7,9.5,rain
Seattle,"December 18, 2012",2012,12,December,18,3.3,3.9,0.6,5.3,snow
Seattle,"December 19, 2012",2012,12,December,19,13.7,8.3,1.7,5.8,snow
Seattle,"December 20, 2012",2012,12,December,20,13.2,7.2,0.6,3.7,rain
Seattle,"December 21, 2012",2012,12,December,21,1.8,8.3,-1.7,1.7,rain
Seattle,"December 22, 2012",2012,12,December,22,3.3,8.3,3.9,3.5,rain
Seattle,"December 23, 2012",2012,12,December,23,6.6,7.2,3.3,2.5,rain
Seattle,"December 24, 2012",2012,12,December,24,0.3,5.6,2.8,2.8,rain
Seattle,"December 25, 2012",2012,12,December,25,13.5,5.6,2.8,4.2,snow
Seattle,"December 26, 2012",2012,12,December,26,4.6,6.7,3.3,4.9,rain
Seattle,"December 27, 2012",2012,12,December,27,4.1,7.8,3.3,3.2,rain
Seattle,"December 28, 2012",2012,12,December,28,0,8.3,3.9,1.7,rain
Seattle,"December 29, 2012",2012,12,December,29,1.5,5,3.3,1.7,rain
Seattle,"December 30, 2012",2012,12,December,30,0,4.4,0,1.8,drizzle
Seattle,"December 31, 2012",2012,12,December,31,0,3.3,-1.1,2,drizzle
Seattle,"January 1, 2013",2013,1,January,1,0,5,-2.8,2.7,sun
Seattle,"January 2, 2013",2013,1,January,2,0,6.1,-1.1,3.2,sun
Seattle,"January 3, 2013",2013,1,January,3,4.1,6.7,-1.7,3,rain
Seattle,"January 4, 2013",2013,1,January,4,2.5,10,2.2,2.8,rain
Seattle,"January 5, 2013",2013,1,January,5,3,6.7,4.4,3.1,rain
Seattle,"January 6, 2013",2013,1,January,6,2,7.2,2.8,3,rain
Seattle,"January 7, 2013",2013,1,January,7,2.3,10,4.4,7.3,rain
Seattle,"January 8, 2013",2013,1,January,8,16.3,11.7,5.6,6.3,rain
Seattle,"January 9, 2013",2013,1,January,9,38.4,10,1.7,5.1,rain
Seattle,"January 10, 2013",2013,1,January,10,0.3,3.3,-0.6,2.1,snow
Seattle,"January 11, 2013",2013,1,January,11,0,2.8,-2.8,1.9,drizzle
Seattle,"January 12, 2013",2013,1,January,12,0,2.8,-3.9,2,sun
Seattle,"January 13, 2013",2013,1,January,13,0,2.2,-4.4,1.5,sun
Seattle,"January 14, 2013",2013,1,January,14,0,3.3,-2.2,1.3,sun
Seattle,"January 15, 2013",2013,1,January,15,0,6.7,-0.6,2.3,sun
Seattle,"January 16, 2013",2013,1,January,16,0,6.1,-3.9,1.8,drizzle
Seattle,"January 17, 2013",2013,1,January,17,0,3.9,-2.8,1,drizzle
Seattle,"January 18, 2013",2013,1,January,18,0,3.3,-1.1,1.3,drizzle
Seattle,"January 19, 2013",2013,1,January,19,0,1.1,-0.6,1.9,drizzle
Seattle,"January 20, 2013",2013,1,January,20,0,3.3,-0.6,2.1,drizzle
Seattle,"January 21, 2013",2013,1,January,21,0,2.2,-1.7,1.1,drizzle
Seattle,"January 22, 2013",2013,1,January,22,0,3.3,-1.7,0.6,drizzle
Seattle,"January 23, 2013",2013,1,January,23,5.1,7.2,2.2,3.1,rain
Seattle,"January 24, 2013",2013,1,January,24,5.8,7.2,1.1,2.6,rain
Seattle,"January 25, 2013",2013,1,January,25,3,10.6,2.8,2.1,rain
Seattle,"January 26, 2013",2013,1,January,26,2.3,8.3,3.9,4.5,rain
Seattle,"January 27, 2013",2013,1,January,27,1.8,5.6,3.9,4.5,rain
Seattle,"January 28, 2013",2013,1,January,28,7.9,6.1,3.3,3.2,rain
Seattle,"January 29, 2013",2013,1,January,29,4.3,8.3,5,3.9,rain
Seattle,"January 30, 2013",2013,1,January,30,3.6,8.9,6.7,3.9,rain
Seattle,"January 31, 2013",2013,1,January,31,3,9.4,7.2,4,rain
Seattle,"February 1, 2013",2013,2,February,1,0.3,11.7,5,2.9,rain
Seattle,"February 2, 2013",2013,2,February,2,0,6.1,2.8,2,drizzle
Seattle,"February 3, 2013",2013,2,February,3,2.3,8.9,2.8,2.9,rain
Seattle,"February 4, 2013",2013,2,February,4,0,10.6,6.7,2.6,rain
Seattle,"February 5, 2013",2013,2,February,5,3.3,10,6.7,5.1,rain
Seattle,"February 6, 2013",2013,2,February,6,1,10.6,6.1,4.5,rain
Seattle,"February 7, 2013",2013,2,February,7,1.3,9.4,3.3,4.1,rain
Seattle,"February 8, 2013",2013,2,February,8,0,7.8,2.2,1.3,sun
Seattle,"February 9, 2013",2013,2,February,9,0.3,8.3,4.4,1.3,rain
Seattle,"February 10, 2013",2013,2,February,10,0,8.9,1.7,2,drizzle
Seattle,"February 11, 2013",2013,2,February,11,0.3,8.3,4.4,1.4,rain
Seattle,"February 12, 2013",2013,2,February,12,1,11.1,7.2,5.6,rain
Seattle,"February 13, 2013",2013,2,February,13,2.3,9.4,7.2,4.1,rain
Seattle,"February 14, 2013",2013,2,February,14,1,9.4,5.6,2.2,rain
Seattle,"February 15, 2013",2013,2,February,15,0,13.3,5,2.4,drizzle
Seattle,"February 16, 2013",2013,2,February,16,0,11.1,3.9,5.6,rain
Seattle,"February 17, 2013",2013,2,February,17,0,9.4,4.4,3.4,rain
Seattle,"February 18, 2013",2013,2,February,18,0,7.8,3.9,1.9,rain
Seattle,"February 19, 2013",2013,2,February,19,0,10.6,1.7,3.4,sun
Seattle,"February 20, 2013",2013,2,February,20,1.5,7.8,1.1,2.1,rain
Seattle,"February 21, 2013",2013,2,February,21,0.5,6.7,3.9,6.2,rain
Seattle,"February 22, 2013",2013,2,February,22,9.4,7.8,3.9,8.1,rain
Seattle,"February 23, 2013",2013,2,February,23,0.3,10,3.9,4.6,rain
Seattle,"February 24, 2013",2013,2,February,24,0,8.9,5,5.5,rain
Seattle,"February 25, 2013",2013,2,February,25,2.3,10.6,3.3,7.1,rain
Seattle,"February 26, 2013",2013,2,February,26,0.5,8.9,3.9,3.8,rain
Seattle,"February 27, 2013",2013,2,February,27,4.6,10,4.4,1.8,rain
Seattle,"February 28, 2013",2013,2,February,28,8.1,11.7,6.7,3.8,rain
Seattle,"March 1, 2013",2013,3,March,1,4.1,15,11.1,5.4,rain
Seattle,"March 2, 2013",2013,3,March,2,0.8,13.9,5,4.5,rain
Seattle,"March 3, 2013",2013,3,March,3,0,11.1,2.2,2.8,sun
Seattle,"March 4, 2013",2013,3,March,4,0,13.3,0,3.9,sun
Seattle,"March 5, 2013",2013,3,March,5,0,9.4,6.1,2.4,rain
Seattle,"March 6, 2013",2013,3,March,6,11.9,7.2,5,4.1,rain
Seattle,"March 7, 2013",2013,3,March,7,7.4,12.2,5,2.5,rain
Seattle,"March 8, 2013",2013,3,March,8,0,11.7,2.2,2.6,drizzle
Seattle,"March 9, 2013",2013,3,March,9,0,12.8,1.1,1.3,fog
Seattle,"March 10, 2013",2013,3,March,10,0.8,7.8,3.9,1.6,rain
Seattle,"March 11, 2013",2013,3,March,11,1.3,10.6,6.1,1.1,rain
Seattle,"March 12, 2013",2013,3,March,12,2,12.8,10,5.7,rain
Seattle,"March 13, 2013",2013,3,March,13,2.3,11.7,9.4,3.7,rain
Seattle,"March 14, 2013",2013,3,March,14,2.8,11.7,9.4,3,rain
Seattle,"March 15, 2013",2013,3,March,15,0,14.4,8.9,4.3,rain
Seattle,"March 16, 2013",2013,3,March,16,4.3,10.6,4.4,6.4,rain
Seattle,"March 17, 2013",2013,3,March,17,0,8.9,3.9,6.1,sun
Seattle,"March 18, 2013",2013,3,March,18,0,11.7,3.9,5.9,rain
Seattle,"March 19, 2013",2013,3,March,19,11.7,12.8,1.7,3.4,rain
Seattle,"March 20, 2013",2013,3,March,20,9.9,11.1,4.4,7.6,rain
Seattle,"March 21, 2013",2013,3,March,21,8.1,10,2.2,4.9,snow
Seattle,"March 22, 2013",2013,3,March,22,0,9.4,0.6,2.2,sun
Seattle,"March 23, 2013",2013,3,March,23,0,10,1.1,2.6,sun
Seattle,"March 24, 2013",2013,3,March,24,0,12.2,0.6,2.1,sun
Seattle,"March 25, 2013",2013,3,March,25,0,16.7,4.4,2.8,sun
Seattle,"March 26, 2013",2013,3,March,26,0,16.7,6.1,1.7,sun
Seattle,"March 27, 2013",2013,3,March,27,0.3,13.3,7.2,1.6,rain
Seattle,"March 28, 2013",2013,3,March,28,2,16.1,8.3,1.3,rain
Seattle,"March 29, 2013",2013,3,March,29,0,18.3,7.8,2.5,rain
Seattle,"March 30, 2013",2013,3,March,30,0,20,5.6,4.4,drizzle
Seattle,"March 31, 2013",2013,3,March,31,0,20.6,6.7,2.9,sun
Seattle,"April 1, 2013",2013,4,April,1,0,17.2,8.3,3.6,sun
Seattle,"April 2, 2013",2013,4,April,2,0,13.9,8.9,2.2,sun
Seattle,"April 3, 2013",2013,4,April,3,0,16.7,7.8,1.6,sun
Seattle,"April 4, 2013",2013,4,April,4,8.4,14.4,10,3,fog
Seattle,"April 5, 2013",2013,4,April,5,18.5,13.9,10,5.6,fog
Seattle,"April 6, 2013",2013,4,April,6,12.7,12.2,7.2,5,fog
Seattle,"April 7, 2013",2013,4,April,7,39.1,8.3,5,3.9,fog
Seattle,"April 8, 2013",2013,4,April,8,0.8,13.3,6.1,3.1,fog
Seattle,"April 9, 2013",2013,4,April,9,0,12.2,6.1,2.4,sun
Seattle,"April 10, 2013",2013,4,April,10,9.4,15,8.9,6.4,sun
Seattle,"April 11, 2013",2013,4,April,11,1.5,12.2,6.7,3.8,fog
Seattle,"April 12, 2013",2013,4,April,12,9.7,7.8,4.4,4.6,fog
Seattle,"April 13, 2013",2013,4,April,13,9.4,10.6,3.3,5.7,fog
Seattle,"April 14, 2013",2013,4,April,14,5.8,12.8,4.4,2.3,fog
Seattle,"April 15, 2013",2013,4,April,15,0,13.9,4.4,2.4,fog
Seattle,"April 16, 2013",2013,4,April,16,0.3,13.9,3.3,2.6,sun
Seattle,"April 17, 2013",2013,4,April,17,0,15,3.9,3.3,drizzle
Seattle,"April 18, 2013",2013,4,April,18,5.3,11.7,6.7,4,fog
Seattle,"April 19, 2013",2013,4,April,19,20.6,13.3,9.4,4.9,fog
Seattle,"April 20, 2013",2013,4,April,20,0,13.9,8.3,5.8,sun
Seattle,"April 21, 2013",2013,4,April,21,3.3,12.2,6.7,4.1,sun
Seattle,"April 22, 2013",2013,4,April,22,0,16.1,5,4.3,sun
Seattle,"April 23, 2013",2013,4,April,23,0,17.8,3.9,2.8,sun
Seattle,"April 24, 2013",2013,4,April,24,0,21.1,6.1,3,sun
Seattle,"April 25, 2013",2013,4,April,25,0,21.7,6.7,1.1,sun
Seattle,"April 26, 2013",2013,4,April,26,0,20.6,8.3,2.2,fog
Seattle,"April 27, 2013",2013,4,April,27,0,13.9,10.6,5.9,sun
Seattle,"April 28, 2013",2013,4,April,28,1,15,9.4,5.2,drizzle
Seattle,"April 29, 2013",2013,4,April,29,3.8,13.9,6.7,4.2,fog
Seattle,"April 30, 2013",2013,4,April,30,0,12.8,4.4,2.4,sun
Seattle,"May 1, 2013",2013,5,May,1,0,18.3,3.3,3.1,sun
Seattle,"May 2, 2013",2013,5,May,2,0,20.6,6.7,4,sun
Seattle,"May 3, 2013",2013,5,May,3,0,21.7,9.4,4.9,sun
Seattle,"May 4, 2013",2013,5,May,4,0,25,11.1,6.5,sun
Seattle,"May 5, 2013",2013,5,May,5,0,28.9,11.7,5.3,sun
Seattle,"May 6, 2013",2013,5,May,6,0,30.6,12.2,2,sun
Seattle,"May 7, 2013",2013,5,May,7,0,20.6,11.1,3.3,sun
Seattle,"May 8, 2013",2013,5,May,8,0,19.4,11.1,1.9,sun
Seattle,"May 9, 2013",2013,5,May,9,0,22.8,10,1.3,sun
Seattle,"May 10, 2013",2013,5,May,10,0,26.1,9.4,1,sun
Seattle,"May 11, 2013",2013,5,May,11,0,27.2,12.2,2.6,sun
Seattle,"May 12, 2013",2013,5,May,12,6.6,21.7,13.9,3.9,fog
Seattle,"May 13, 2013",2013,5,May,13,3.3,18.9,9.4,5,sun
Seattle,"May 14, 2013",2013,5,May,14,0,18.3,7.8,2.4,sun
Seattle,"May 15, 2013",2013,5,May,15,1,17.2,8.9,2.3,fog
Seattle,"May 16, 2013",2013,5,May,16,0,21.7,12.2,2.7,fog
Seattle,"May 17, 2013",2013,5,May,17,0.5,17.2,11.7,3.7,sun
Seattle,"May 18, 2013",2013,5,May,18,0,16.7,11.1,2.9,sun
Seattle,"May 19, 2013",2013,5,May,19,0,18.3,10.6,2.3,sun
Seattle,"May 20, 2013",2013,5,May,20,0,19.4,9.4,1.8,sun
Seattle,"May 21, 2013",2013,5,May,21,13.7,15.6,8.3,4.8,fog
Seattle,"May 22, 2013",2013,5,May,22,13.7,11.1,7.2,3,fog
Seattle,"May 23, 2013",2013,5,May,23,4.1,12.2,6.7,1.9,fog
Seattle,"May 24, 2013",2013,5,May,24,0.3,16.7,8.9,2.7,sun
Seattle,"May 25, 2013",2013,5,May,25,0,17.8,10,2.7,sun
Seattle,"May 26, 2013",2013,5,May,26,1.5,18.3,10.6,2.2,fog
Seattle,"May 27, 2013",2013,5,May,27,9.7,16.7,11.1,3.1,fog
Seattle,"May 28, 2013",2013,5,May,28,0.5,17.2,11.7,2.8,fog
Seattle,"May 29, 2013",2013,5,May,29,5.6,16.1,9.4,4,fog
Seattle,"May 30, 2013",2013,5,May,30,0,16.7,9.4,5.3,sun
Seattle,"May 31, 2013",2013,5,May,31,0,19.4,11.1,2.5,sun
Seattle,"June 1, 2013",2013,6,June,1,0,22.8,12.2,2.5,sun
Seattle,"June 2, 2013",2013,6,June,2,1,20.6,12.2,3.1,sun
Seattle,"June 3, 2013",2013,6,June,3,0,22.2,11.1,2.9,sun
Seattle,"June 4, 2013",2013,6,June,4,0,26.1,12.2,3.4,sun
Seattle,"June 5, 2013",2013,6,June,5,0,26.7,14.4,3.1,sun
Seattle,"June 6, 2013",2013,6,June,6,0,26.7,12.2,2.5,sun
Seattle,"June 7, 2013",2013,6,June,7,0,21.7,13.3,3.2,sun
Seattle,"June 8, 2013",2013,6,June,8,0,20.6,12.8,3.1,sun
Seattle,"June 9, 2013",2013,6,June,9,0,20.6,11.1,3.7,sun
Seattle,"June 10, 2013",2013,6,June,10,0,21.7,11.7,3.2,sun
Seattle,"June 11, 2013",2013,6,June,11,0,20,10,5.7,sun
Seattle,"June 12, 2013",2013,6,June,12,0.3,20.6,11.7,4.2,sun
Seattle,"June 13, 2013",2013,6,June,13,0,21.1,11.7,2.6,sun
Seattle,"June 14, 2013",2013,6,June,14,0,20,12.2,3.7,sun
Seattle,"June 15, 2013",2013,6,June,15,0,25.6,10,2.9,sun
Seattle,"June 16, 2013",2013,6,June,16,0,23.9,12.8,3.4,sun
Seattle,"June 17, 2013",2013,6,June,17,0,25.6,13.9,3,sun
Seattle,"June 18, 2013",2013,6,June,18,0.3,23.3,13.3,3.4,fog
Seattle,"June 19, 2013",2013,6,June,19,0,20,12.8,3.7,sun
Seattle,"June 20, 2013",2013,6,June,20,3,17.2,12.8,5,sun
Seattle,"June 21, 2013",2013,6,June,21,0.3,20.6,12.2,1.5,sun
Seattle,"June 22, 2013",2013,6,June,22,0,25.6,11.7,1.7,sun
Seattle,"June 23, 2013",2013,6,June,23,7.9,22.2,15,2.1,fog
Seattle,"June 24, 2013",2013,6,June,24,4.8,21.1,13.9,3.7,fog
Seattle,"June 25, 2013",2013,6,June,25,9.9,23.3,14.4,2.8,sun
Seattle,"June 26, 2013",2013,6,June,26,2,22.2,15,2.3,fog
Seattle,"June 27, 2013",2013,6,June,27,3.6,21.1,16.7,1.3,fog
Seattle,"June 28, 2013",2013,6,June,28,0,30.6,16.1,2.2,sun
Seattle,"June 29, 2013",2013,6,June,29,0,30,18.3,1.7,sun
Seattle,"June 30, 2013",2013,6,June,30,0,33.9,17.2,2.5,sun
Seattle,"July 1, 2013",2013,7,July,1,0,31.7,18.3,2.3,sun
Seattle,"July 2, 2013",2013,7,July,2,0,28.3,15.6,3,sun
Seattle,"July 3, 2013",2013,7,July,3,0,26.1,16.7,3.2,sun
Seattle,"July 4, 2013",2013,7,July,4,0,21.7,13.9,2.2,fog
Seattle,"July 5, 2013",2013,7,July,5,0,23.3,13.9,2.6,sun
Seattle,"July 6, 2013",2013,7,July,6,0,26.1,13.3,2.2,sun
Seattle,"July 7, 2013",2013,7,July,7,0,23.9,13.9,2.9,sun
Seattle,"July 8, 2013",2013,7,July,8,0,26.7,13.3,2.8,sun
Seattle,"July 9, 2013",2013,7,July,9,0,30,15,2.5,sun
Seattle,"July 10, 2013",2013,7,July,10,0,22.2,13.9,2.6,sun
Seattle,"July 11, 2013",2013,7,July,11,0,22.8,12.2,3,sun
Seattle,"July 12, 2013",2013,7,July,12,0,19.4,13.3,2.2,sun
Seattle,"July 13, 2013",2013,7,July,13,0,26.1,11.1,3.1,sun
Seattle,"July 14, 2013",2013,7,July,14,0,27.8,12.8,3,sun
Seattle,"July 15, 2013",2013,7,July,15,0,27.8,14.4,4.6,sun
Seattle,"July 16, 2013",2013,7,July,16,0,31.1,18.3,4.1,sun
Seattle,"July 17, 2013",2013,7,July,17,0,22.2,15,3.7,rain
Seattle,"July 18, 2013",2013,7,July,18,0,26.1,13.9,2,sun
Seattle,"July 19, 2013",2013,7,July,19,0,27.8,13.3,1.9,sun
Seattle,"July 20, 2013",2013,7,July,20,0,25,13.3,2,sun
Seattle,"July 21, 2013",2013,7,July,21,0,23.9,12.8,2.3,sun
Seattle,"July 22, 2013",2013,7,July,22,0,26.1,13.3,2.4,fog
Seattle,"July 23, 2013",2013,7,July,23,0,31.1,13.9,3,sun
Seattle,"July 24, 2013",2013,7,July,24,0,31.1,14.4,2.5,sun
Seattle,"July 25, 2013",2013,7,July,25,0,31.1,12.8,2.3,sun
Seattle,"July 26, 2013",2013,7,July,26,0,31.1,14.4,2.9,sun
Seattle,"July 27, 2013",2013,7,July,27,0,25.6,12.8,2.6,sun
Seattle,"July 28, 2013",2013,7,July,28,0,21.1,12.2,3.4,fog
Seattle,"July 29, 2013",2013,7,July,29,0,25,13.3,1.4,sun
Seattle,"July 30, 2013",2013,7,July,30,0,25,13.3,2.8,sun
Seattle,"July 31, 2013",2013,7,July,31,0,21.7,13.3,1.8,sun
Seattle,"August 1, 2013",2013,8,August,1,0,20.6,13.3,3.9,sun
Seattle,"August 2, 2013",2013,8,August,2,2,17.2,15,2,sun
Seattle,"August 3, 2013",2013,8,August,3,0,25,15.6,2.4,fog
Seattle,"August 4, 2013",2013,8,August,4,0,28.9,15,3.4,sun
Seattle,"August 5, 2013",2013,8,August,5,0,30,15,2.1,sun
Seattle,"August 6, 2013",2013,8,August,6,0,30.6,13.9,1.4,sun
Seattle,"August 7, 2013",2013,8,August,7,0,31.1,13.9,1.9,sun
Seattle,"August 8, 2013",2013,8,August,8,0,28.3,14.4,2.5,sun
Seattle,"August 9, 2013",2013,8,August,9,0,28.3,14.4,2.1,rain
Seattle,"August 10, 2013",2013,8,August,10,2.3,25.6,15,2.9,sun
Seattle,"August 11, 2013",2013,8,August,11,0,25,14.4,2.9,sun
Seattle,"August 12, 2013",2013,8,August,12,0,25.6,16.1,1.9,sun
Seattle,"August 13, 2013",2013,8,August,13,0,27.8,15,1.8,sun
Seattle,"August 14, 2013",2013,8,August,14,0.8,27.2,15,2,sun
Seattle,"August 15, 2013",2013,8,August,15,1.8,21.1,17.2,1,sun
Seattle,"August 16, 2013",2013,8,August,16,0,28.9,16.1,2.2,fog
Seattle,"August 17, 2013",2013,8,August,17,0,25.6,17.2,3,sun
Seattle,"August 18, 2013",2013,8,August,18,0,26.1,15.6,3.1,sun
Seattle,"August 19, 2013",2013,8,August,19,0,26.7,15.6,3,sun
Seattle,"August 20, 2013",2013,8,August,20,0,25.6,16.1,4.6,sun
Seattle,"August 21, 2013",2013,8,August,21,0,27.8,15,4.3,sun
Seattle,"August 22, 2013",2013,8,August,22,0,28.9,15,1.9,sun
Seattle,"August 23, 2013",2013,8,August,23,0,25,16.1,4.1,sun
Seattle,"August 24, 2013",2013,8,August,24,0,25,16.7,2.7,sun
Seattle,"August 25, 2013",2013,8,August,25,0.3,22.2,16.1,2.6,sun
Seattle,"August 26, 2013",2013,8,August,26,1,24.4,16.1,1.9,sun
Seattle,"August 27, 2013",2013,8,August,27,1.3,26.7,17.2,1.4,sun
Seattle,"August 28, 2013",2013,8,August,28,5.6,26.7,15.6,1.3,fog
Seattle,"August 29, 2013",2013,8,August,29,19.3,23.9,18.3,3,sun
Seattle,"August 30, 2013",2013,8,August,30,0,26.1,16.1,2.9,sun
Seattle,"August 31, 2013",2013,8,August,31,0,27.8,13.9,2.6,sun
Seattle,"September 1, 2013",2013,9,September,1,0,27.8,15.6,2.5,sun
Seattle,"September 2, 2013",2013,9,September,2,0,27.8,17.2,2.1,sun
Seattle,"September 3, 2013",2013,9,September,3,2.3,25,16.7,1.7,fog
Seattle,"September 4, 2013",2013,9,September,4,0.3,22.8,16.1,2.4,fog
Seattle,"September 5, 2013",2013,9,September,5,27.7,20,15.6,2.5,sun
Seattle,"September 6, 2013",2013,9,September,6,21.3,21.7,16.1,2.6,fog
Seattle,"September 7, 2013",2013,9,September,7,0,23.3,17.2,2,sun
Seattle,"September 8, 2013",2013,9,September,8,0,26.7,14.4,1.5,fog
Seattle,"September 9, 2013",2013,9,September,9,0,26.1,13.9,2.1,sun
Seattle,"September 10, 2013",2013,9,September,10,0,26.7,15,3.7,sun
Seattle,"September 11, 2013",2013,9,September,11,0,33.9,16.1,2.4,sun
Seattle,"September 12, 2013",2013,9,September,12,0,25.6,15,1.7,sun
Seattle,"September 13, 2013",2013,9,September,13,0,18.9,15.6,2,sun
Seattle,"September 14, 2013",2013,9,September,14,0,21.7,15.6,1.4,fog
Seattle,"September 15, 2013",2013,9,September,15,3.3,18.9,14.4,2.2,sun
Seattle,"September 16, 2013",2013,9,September,16,0.3,21.7,15,4.3,fog
Seattle,"September 17, 2013",2013,9,September,17,0,17.8,13.9,2.3,sun
Seattle,"September 18, 2013",2013,9,September,18,0,21.1,13.3,2.5,sun
Seattle,"September 19, 2013",2013,9,September,19,0,25.6,10,1.5,sun
Seattle,"September 20, 2013",2013,9,September,20,3.6,23.3,13.3,3,fog
Seattle,"September 21, 2013",2013,9,September,21,0,21.1,13.3,2.5,sun
Seattle,"September 22, 2013",2013,9,September,22,13.5,17.2,13.3,5.5,fog
Seattle,"September 23, 2013",2013,9,September,23,2.8,16.1,11.1,4.5,fog
Seattle,"September 24, 2013",2013,9,September,24,0,17.8,10,2.6,sun
Seattle,"September 25, 2013",2013,9,September,25,2,16.1,9.4,3,fog
Seattle,"September 26, 2013",2013,9,September,26,0,17.2,7.2,2.2,sun
Seattle,"September 27, 2013",2013,9,September,27,1,13.9,10.6,4.3,fog
Seattle,"September 28, 2013",2013,9,September,28,43.4,16.7,11.7,6,fog
Seattle,"September 29, 2013",2013,9,September,29,16.8,14.4,11.1,7.1,sun
Seattle,"September 30, 2013",2013,9,September,30,18.5,13.9,10,6.3,fog
Seattle,"October 1, 2013",2013,10,October,1,7.9,14.4,8.9,4.7,fog
Seattle,"October 2, 2013",2013,10,October,2,5.3,12.8,9.4,2.4,fog
Seattle,"October 3, 2013",2013,10,October,3,0.8,14.4,8.9,0.9,fog
Seattle,"October 4, 2013",2013,10,October,4,0,17.8,5.6,1.1,sun
Seattle,"October 5, 2013",2013,10,October,5,0,20,8.3,1.6,sun
Seattle,"October 6, 2013",2013,10,October,6,4.1,22.8,7.8,2.6,fog
Seattle,"October 7, 2013",2013,10,October,7,0.5,16.1,11.7,6.3,fog
Seattle,"October 8, 2013",2013,10,October,8,6.9,13.9,7.8,3,rain
Seattle,"October 9, 2013",2013,10,October,9,0,15,5.6,1.6,sun
Seattle,"October 10, 2013",2013,10,October,10,1,14.4,8.3,1.7,fog
Seattle,"October 11, 2013",2013,10,October,11,9.1,13.9,10.6,1,sun
Seattle,"October 12, 2013",2013,10,October,12,1,14.4,8.9,2.2,fog
Seattle,"October 13, 2013",2013,10,October,13,0,15,6.7,1.8,fog
Seattle,"October 14, 2013",2013,10,October,14,0,15.6,3.9,1.6,sun
Seattle,"October 15, 2013",2013,10,October,15,0,15.6,5,0.9,sun
Seattle,"October 16, 2013",2013,10,October,16,0,12.8,8.9,2.7,fog
Seattle,"October 17, 2013",2013,10,October,17,0,14.4,8.9,1.7,fog
Seattle,"October 18, 2013",2013,10,October,18,0,12.8,7.2,1.2,sun
Seattle,"October 19, 2013",2013,10,October,19,0,10.6,7.8,1.4,sun
Seattle,"October 20, 2013",2013,10,October,20,0,10.6,7.8,2.4,sun
Seattle,"October 21, 2013",2013,10,October,21,0,11.7,8.3,2.5,sun
Seattle,"October 22, 2013",2013,10,October,22,0,14.4,7.2,1.9,sun
Seattle,"October 23, 2013",2013,10,October,23,0,12.8,6.1,0.4,sun
Seattle,"October 24, 2013",2013,10,October,24,0,10,6.1,0.6,sun
Seattle,"October 25, 2013",2013,10,October,25,0,12.2,7.8,1.8,sun
Seattle,"October 26, 2013",2013,10,October,26,0,11.7,8.3,2.7,sun
Seattle,"October 27, 2013",2013,10,October,27,1.8,13.9,8.3,4.4,fog
Seattle,"October 28, 2013",2013,10,October,28,0,14.4,7.2,5.1,sun
Seattle,"October 29, 2013",2013,10,October,29,0,13.3,3.3,2.2,sun
Seattle,"October 30, 2013",2013,10,October,30,0.5,15,5.6,3.9,sun
Seattle,"October 31, 2013",2013,10,October,31,0.3,14.4,10.6,2.2,fog
Seattle,"November 1, 2013",2013,11,November,1,1.3,17.8,11.7,1.4,sun
Seattle,"November 2, 2013",2013,11,November,2,12.7,14.4,8.3,7.9,fog
Seattle,"November 3, 2013",2013,11,November,3,0.5,12.2,4.4,2.4,sun
Seattle,"November 4, 2013",2013,11,November,4,0,10.6,3.9,1.6,drizzle
Seattle,"November 5, 2013",2013,11,November,5,2.5,13.3,7.2,3.1,fog
Seattle,"November 6, 2013",2013,11,November,6,3.8,12.8,7.8,1.7,sun
Seattle,"November 7, 2013",2013,11,November,7,30,11.1,10,7.2,fog
Seattle,"November 8, 2013",2013,11,November,8,0,13.3,7.2,4.1,sun
Seattle,"November 9, 2013",2013,11,November,9,1.8,11.1,5,1.4,sun
Seattle,"November 10, 2013",2013,11,November,10,0,11.1,8.3,4.4,sun
Seattle,"November 11, 2013",2013,11,November,11,0,16.1,6.1,2.6,fog
Seattle,"November 12, 2013",2013,11,November,12,4.1,15.6,8.9,2.2,fog
Seattle,"November 13, 2013",2013,11,November,13,0,13.9,10.6,3.8,sun
Seattle,"November 14, 2013",2013,11,November,14,1.3,11.1,6.1,1.1,fog
Seattle,"November 15, 2013",2013,11,November,15,3,10.6,7.2,6,sun
Seattle,"November 16, 2013",2013,11,November,16,0,10,5,4.6,sun
Seattle,"November 17, 2013",2013,11,November,17,5.3,11.7,7.2,5.4,fog
Seattle,"November 18, 2013",2013,11,November,18,26.2,12.8,9.4,3.9,fog
Seattle,"November 19, 2013",2013,11,November,19,1,13.3,4.4,5.1,fog
Seattle,"November 20, 2013",2013,11,November,20,0,7.8,1.7,4.3,sun
Seattle,"November 21, 2013",2013,11,November,21,0,7.8,-0.5,3.6,sun
Seattle,"November 22, 2013",2013,11,November,22,0,9.4,0,4.6,sun
